Time,Lat,Long,Altitude,Speed o.g.,SS-RSRP,SS-SINR,SS-RSRQ,Num Beams,Beam Index,Net PDSCH Thp​ (PCell),Bandwidth DL,BLER,Num PDSCH Carrier,Net PUSCH Thp,TxPower​ (PCell),Bandwidth UL,Num PUSCH Carrier,Retransmission,PUCCH Tx power,PLMNID (MCC/MNC),Technology,Data technology,RF Band,PCI,Last started test
2021-07-19 07:47:47.750,61.452938,23.845396,211.5,0,-119.1,5.6,-12.7,4,0,0.043,98.28,0.0,1,0.39,14.4,98.28,1,1.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:47.770,61.452938,23.845396,211.5,0,-119.1,5.6,-12.7,4,0,0.043,98.28,0.0,1,0.39,13.4,98.28,1,1.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:47.775,61.452938,23.845396,211.5,0,-120.6,5.0,-13.2,4,0,0.043,98.28,0.0,1,0.39,13.4,98.28,1,1.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:47.925,61.452938,23.845396,211.5,0,-120.6,5.0,-13.2,4,0,0.043,98.28,0.0,1,0.315,13.4,98.28,1,3.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:47.990,61.452938,23.845396,211.5,0,-120.6,5.0,-13.2,4,0,0.043,98.28,0.0,1,0.315,14.9,98.28,1,3.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:48.40,61.452938,23.845396,211.6,0,-120.6,5.0,-13.2,4,0,0.043,98.28,0.0,1,0.315,14.9,98.28,1,3.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:48.255,61.452938,23.845396,211.6,0,-120.6,5.0,-13.2,4,0,0.029,98.28,0.0,1,0.315,14.9,98.28,1,3.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP UL
2021-07-19 07:47:48.335,61.452938,23.845396,211.6,0,-116.9,6.5,-11.6,4,4,0.029,98.28,0.0,1,0.315,14.9,98.28,1,3.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:48.390,61.452938,23.845396,211.6,0,-116.9,6.5,-11.6,4,4,0.029,98.28,0.0,1,0.315,14.9,98.28,1,3.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:48.425,61.452938,23.845396,211.6,0,-116.9,6.5,-11.6,4,4,0.029,98.28,0.0,1,0.391,14.9,98.28,1,1.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:48.770,61.452938,23.845396,211.6,0,-116.9,6.5,-11.6,4,4,0.071,98.28,0.0,1,0.391,14.9,98.28,1,1.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:48.835,61.452938,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.071,98.28,0.0,1,0.391,14.9,98.28,1,1.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:48.925,61.452938,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.071,98.28,0.0,1,0.886,14.9,98.28,1,0.5,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:49.35,61.452939,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.071,98.28,0.0,1,0.886,14.9,98.28,1,0.5,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:49.265,61.452939,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.071,98.28,0.0,1,0.886,,98.28,1,0.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:49.270,61.452939,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.106,98.28,0.0,1,0.886,,98.28,1,0.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:49.315,61.452939,23.845396,211.6,0,-119.6,16.6,-12.7,4,4,0.106,98.28,0.0,1,0.886,,98.28,1,0.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.335,61.452939,23.845396,211.6,0,-119.2,5.8,-12.4,4,4,0.106,98.28,0.0,1,0.886,,98.28,1,0.5,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.390,61.452939,23.845396,211.6,0,-119.2,5.8,-12.4,4,4,0.106,98.28,0.0,1,0.886,,98.28,1,0.5,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.425,61.452939,23.845396,211.6,0,-119.2,5.8,-12.4,4,4,0.106,98.28,0.0,1,1.011,,98.28,1,7.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.770,61.452939,23.845396,211.6,0,-119.2,5.8,-12.4,4,4,0.079,98.28,0.0,1,1.011,,98.28,1,7.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.835,61.452939,23.845396,211.6,0,-118.4,6.0,-12.3,4,4,0.079,98.28,0.0,1,1.011,,98.28,1,7.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:49.925,61.452939,23.845396,211.6,0,-118.4,6.0,-12.3,4,4,0.079,98.28,0.0,1,1.158,,98.28,1,6.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.30,61.452939,23.845395,211.7,0,-118.4,6.0,-12.3,4,4,0.079,98.28,0.0,1,1.158,,98.28,1,6.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.255,61.452939,23.845395,211.7,0,-118.4,6.0,-12.3,4,4,0.149,98.28,0.0,1,1.158,,98.28,1,6.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.335,61.452939,23.845395,211.7,0,-122.3,5.1,-13.7,4,4,0.149,98.28,0.0,1,1.158,,98.28,1,6.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.425,61.452939,23.845395,211.7,0,-122.3,5.1,-13.7,4,4,0.149,98.28,0.0,1,1.128,,98.28,1,13.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.535,61.452939,23.845395,211.7,0,-122.3,5.1,-13.7,4,4,0.149,98.28,0.0,1,1.128,11.2,98.28,1,13.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:50.615,61.452939,23.845395,211.7,0,-122.3,5.1,-13.7,4,4,0.149,98.28,0.0,1,1.128,11.2,98.28,1,13.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:50.760,61.452939,23.845395,211.7,0,-122.3,5.1,-13.7,4,4,0.15,98.28,0.0,1,1.128,11.2,98.28,1,13.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:50.835,61.452939,23.845395,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,1.128,11.2,98.28,1,13.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:50.905,61.452939,23.845395,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,1.128,11.2,98.28,1,13.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:50.925,61.452939,23.845395,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,0.978,11.2,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.5,61.452939,23.845395,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,0.978,14.1,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.45,61.452939,23.845394,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,0.978,14.1,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.90,61.452939,23.845394,211.7,0,-119.8,5.3,-12.6,4,4,0.15,98.28,0.0,1,0.978,14.0,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.260,61.452939,23.845394,211.7,0,-119.8,5.3,-12.6,4,4,0.168,98.28,0.0,1,0.978,14.0,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.335,61.452939,23.845394,211.7,0,-120.3,5.6,-13.0,4,4,0.168,98.28,0.0,1,0.978,14.0,98.28,1,8.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.425,61.452939,23.845394,211.7,0,-120.3,5.6,-13.0,4,4,0.168,98.28,0.0,1,0.97,14.0,98.28,1,13.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.770,61.452939,23.845394,211.7,0,-120.3,5.6,-13.0,4,4,0.149,98.28,0.0,1,0.97,14.0,98.28,1,13.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.835,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,0.149,98.28,0.0,1,0.97,14.0,98.28,1,13.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.880,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,0.149,98.28,0.0,1,0.97,12.0,98.28,1,13.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.905,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,0.149,98.28,0.0,1,0.97,12.0,98.28,1,13.0,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP UL
2021-07-19 07:47:51.920,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,0.149,98.28,0.0,1,0.97,12.0,98.28,1,13.0,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:51.925,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,0.149,98.28,0.0,1,0.924,12.0,98.28,1,8.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.270,61.452939,23.845394,211.7,0,-121.8,6.2,-13.6,4,4,5.041,98.28,25.8,1,0.924,12.0,98.28,1,8.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.325,61.452939,23.845394,211.7,0,-121.9,5.7,-13.6,4,4,5.041,98.28,25.8,1,0.924,12.0,98.28,1,8.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.370,61.452939,23.845394,211.7,0,-121.9,5.7,-13.6,4,4,5.041,98.28,25.8,1,0.924,17.6,98.28,1,8.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.425,61.452939,23.845394,211.7,0,-121.9,5.7,-13.6,4,4,5.041,98.28,25.8,1,0.416,17.6,98.28,1,5.3,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.765,61.452939,23.845394,211.7,0,-121.9,5.7,-13.6,4,4,39.591,98.28,9.6,1,0.416,17.6,98.28,1,5.3,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.835,61.452939,23.845394,211.7,0,-121.1,7.8,-13.6,4,4,39.591,98.28,9.6,1,0.416,17.6,98.28,1,5.3,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.910,61.452939,23.845394,211.7,0,-121.1,7.8,-13.6,4,4,39.591,98.28,9.6,1,0.416,17.6,98.28,1,5.3,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:52.925,61.452939,23.845394,211.7,0,-121.1,7.8,-13.6,4,4,39.591,98.28,9.6,1,0.356,17.6,98.28,1,8.1,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.235,61.452939,23.845394,211.7,0,-124.4,5.7,-15.5,4,4,39.591,98.28,9.6,1,0.356,17.6,98.28,1,8.1,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.255,61.452939,23.845394,211.7,0,-124.4,5.7,-15.5,4,4,55.037,98.28,5.4,1,0.356,17.6,98.28,1,8.1,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.350,61.452939,23.845394,211.7,0,-124.4,5.7,-15.5,4,4,55.037,98.28,5.4,1,0.356,18.4,98.28,1,8.1,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.410,61.452939,23.845394,211.7,0,-124.4,5.7,-15.5,4,4,55.037,98.28,5.4,1,0.356,18.4,98.28,1,8.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.430,61.452939,23.845394,211.7,0,-124.4,5.7,-15.5,4,4,55.037,98.28,5.4,1,0.25,18.4,98.28,1,6.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:53.715,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,4,0,55.037,98.28,5.4,1,0.25,18.4,98.28,1,6.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:53.720,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,4,0,4.303,98.28,1.2,1,0.25,18.4,98.28,1,6.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:53.755,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,3,0,4.303,98.28,1.2,1,0.25,18.4,98.28,1,6.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:53.830,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,3,0,4.303,98.28,1.2,1,0.25,13.4,98.28,1,6.1,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:53.930,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,3,0,4.303,98.28,1.2,1,0.204,13.4,98.28,1,0.7,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:54.125,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,3,0,4.303,98.28,1.2,1,0.204,13.0,98.28,1,0.7,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:54.235,61.452939,23.845394,211.7,0,-121.4,5.0,-14.0,3,0,0.071,98.28,0.0,1,0.204,13.0,98.28,1,0.7,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),87,HTTP DL
2021-07-19 07:47:54.295,61.452939,23.845394,211.7,0,-119.2,7.2,-12.3,3,4,0.071,98.28,0.0,1,0.204,13.0,98.28,1,0.7,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.415,61.452939,23.845394,211.7,0,-119.2,7.2,-12.3,3,4,0.071,98.28,0.0,1,0.204,13.0,98.28,1,0.7,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.435,61.452939,23.845394,211.7,0,-119.2,7.2,-12.3,3,4,0.071,98.28,0.0,1,0.217,13.0,98.28,1,0.6,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.735,61.452939,23.845394,211.7,0,-119.2,7.2,-12.3,3,4,17.257,98.28,0.0,1,0.217,13.0,98.28,1,0.6,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.805,61.452939,23.845394,211.7,0,-118.5,6.6,-12.0,3,4,17.257,98.28,0.0,1,0.217,13.0,98.28,1,0.6,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.915,61.452939,23.845394,211.7,0,-118.5,6.6,-12.0,3,4,17.257,98.28,0.0,1,0.217,13.0,98.28,1,0.6,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:54.935,61.452939,23.845394,211.7,0,-118.5,6.6,-12.0,3,4,17.257,98.28,0.0,1,0.667,13.0,98.28,1,0.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.40,61.452940,23.845394,211.8,0,-118.5,6.6,-12.0,3,4,17.257,98.28,0.0,1,0.667,13.0,98.28,1,0.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.135,61.452940,23.845394,211.8,0,-118.5,6.6,-12.0,3,4,17.257,98.28,0.0,1,0.667,11.7,98.28,1,0.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.230,61.452940,23.845394,211.8,0,-118.5,6.6,-12.0,3,4,34.476,98.28,8.0,1,0.667,11.7,98.28,1,0.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.305,61.452940,23.845394,211.8,0,-121.2,7.0,-13.0,3,4,34.476,98.28,8.0,1,0.667,11.7,98.28,1,0.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.410,61.452940,23.845394,211.8,0,-121.2,7.0,-13.0,3,4,34.476,98.28,8.0,1,0.667,11.7,98.28,1,0.0,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.435,61.452940,23.845394,211.8,0,-121.2,7.0,-13.0,3,4,34.476,98.28,8.0,1,0.837,11.7,98.28,1,10.8,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.585,61.452940,23.845394,211.8,0,-121.2,7.0,-13.0,3,4,34.476,98.28,8.0,1,0.837,11.9,98.28,1,10.8,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.730,61.452940,23.845394,211.8,0,-121.2,7.0,-13.0,3,4,32.024,98.28,18.9,1,0.837,11.9,98.28,1,10.8,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.805,61.452940,23.845394,211.8,0,-119.6,8.5,-12.5,3,4,32.024,98.28,18.9,1,0.837,11.9,98.28,1,10.8,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:55.935,61.452940,23.845394,211.8,0,-119.6,8.5,-12.5,3,4,32.024,98.28,18.9,1,0.824,11.9,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.35,61.452940,23.845393,211.8,0,-119.6,8.5,-12.5,3,4,32.024,98.28,18.9,1,0.824,11.9,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.230,61.452940,23.845393,211.8,0,-119.6,8.5,-12.5,3,4,25.247,98.28,10.1,1,0.824,11.9,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.305,61.452940,23.845393,211.8,0,-117.7,9.5,-11.9,3,4,25.247,98.28,10.1,1,0.824,11.9,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.400,61.452940,23.845393,211.8,0,-117.7,9.5,-11.9,3,4,25.247,98.28,10.1,1,0.824,11.0,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.435,61.452940,23.845393,211.8,0,-117.7,9.5,-11.9,3,4,25.247,98.28,10.1,1,0.808,11.0,98.28,1,6.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.730,61.452940,23.845393,211.8,0,-117.7,9.5,-11.9,3,4,28.186,98.28,5.3,1,0.808,11.0,98.28,1,6.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.785,61.452940,23.845393,211.8,0,-117.7,9.5,-11.9,3,4,28.186,98.28,5.3,1,0.808,14.1,98.28,1,6.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.805,61.452940,23.845393,211.8,0,-118.6,8.7,-12.1,3,4,28.186,98.28,5.3,1,0.808,14.1,98.28,1,6.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:56.935,61.452940,23.845393,211.8,0,-118.6,8.7,-12.1,3,4,28.186,98.28,5.3,1,0.715,14.1,98.28,1,11.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.230,61.452940,23.845393,211.8,0,-118.6,8.7,-12.1,3,4,33.427,98.28,9.7,1,0.715,14.1,98.28,1,11.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.305,61.452940,23.845393,211.8,0,-120.9,8.1,-12.9,3,4,33.427,98.28,9.7,1,0.715,14.1,98.28,1,11.1,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.435,61.452940,23.845393,211.8,0,-120.9,8.1,-12.9,3,4,33.427,98.28,9.7,1,0.819,14.1,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.585,61.452940,23.845393,211.8,0,-120.9,8.1,-12.9,3,4,33.427,98.28,9.7,1,0.819,14.5,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.730,61.452940,23.845393,211.8,0,-120.9,8.1,-12.9,3,4,32.799,98.28,9.2,1,0.819,14.5,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.805,61.452940,23.845393,211.8,0,-121.3,7.0,-13.1,3,4,32.799,98.28,9.2,1,0.819,14.5,98.28,1,9.5,-5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.930,61.452940,23.845393,211.8,0,-121.3,7.0,-13.1,3,4,32.799,98.28,9.2,1,0.819,14.5,98.28,1,9.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:57.935,61.452940,23.845393,211.8,0,-121.3,7.0,-13.1,3,4,32.799,98.28,9.2,1,0.926,14.5,98.28,1,5.3,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.65,61.452940,23.845393,211.8,0,-121.3,7.0,-13.1,3,4,32.799,98.28,9.2,1,0.926,15.1,98.28,1,5.3,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.230,61.452940,23.845393,211.8,0,-121.3,7.0,-13.1,3,4,34.028,98.28,9.1,1,0.926,15.1,98.28,1,5.3,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.305,61.452940,23.845393,211.8,0,-120.2,6.3,-12.8,3,4,34.028,98.28,9.1,1,0.926,15.1,98.28,1,5.3,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.435,61.452940,23.845393,211.8,0,-120.2,6.3,-12.8,3,4,34.028,98.28,9.1,1,0.349,15.1,98.28,1,9.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.540,61.452940,23.845393,211.8,0,-120.2,6.3,-12.8,3,4,34.028,98.28,9.1,1,0.349,16.7,98.28,1,9.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.730,61.452940,23.845393,211.8,0,-120.2,6.3,-12.8,3,4,43.402,98.28,8.5,1,0.349,16.7,98.28,1,9.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.805,61.452940,23.845393,211.8,0,-119.9,6.0,-12.7,3,4,43.402,98.28,8.5,1,0.349,16.7,98.28,1,9.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:58.935,61.452940,23.845393,211.8,0,-119.9,6.0,-12.7,3,4,43.402,98.28,8.5,1,0.351,16.7,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.45,61.452940,23.845393,211.8,0,-119.9,6.0,-12.7,3,4,43.402,98.28,8.5,1,0.351,16.9,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.230,61.452940,23.845393,211.8,0,-119.9,6.0,-12.7,3,4,53.001,98.28,10.9,1,0.351,16.9,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.305,61.452940,23.845393,211.8,0,-118.6,7.1,-12.3,3,4,53.001,98.28,10.9,1,0.351,16.9,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.435,61.452940,23.845393,211.8,0,-118.6,7.1,-12.3,3,4,53.001,98.28,10.9,1,0.39,16.9,98.28,1,7.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.495,61.452940,23.845393,211.8,0,-118.6,7.1,-12.3,3,4,53.001,98.28,10.9,1,0.39,17.3,98.28,1,7.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.730,61.452940,23.845393,211.8,0,-118.6,7.1,-12.3,3,4,59.33,98.28,9.2,1,0.39,17.3,98.28,1,7.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.815,61.452940,23.845393,211.8,0,-117.9,6.7,-12.1,3,4,59.33,98.28,9.2,1,0.39,17.3,98.28,1,7.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
2021-07-19 07:47:59.935,61.452940,23.845393,211.8,0,-117.9,6.7,-12.1,3,4,59.33,98.28,9.2,1,0.404,17.3,98.28,1,11.7,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64,HTTP DL
